PFId,PrjCode,ClstAgg,ClstPrct,AdmLocTypeIdAgg,AdmLoc1,AdmLoc2,AdmLoc3,AdmLoc4,AdmLoc5,AdmLoc6,AdmLocBenClustAgg1,AdmLocBenClustAgg2,AdmLocBenClustAgg3,AdmLocBenClustAgg4,AdmLocBenClustAgg5,AdmLocBenClustAgg6,AdmLocCord1,AdmLocCord2,AdmLocCord3,AdmLocCord4,AdmLocCord5,AdmLocCord6,AdmLocClustBdg1,AdmLocClustBdg2,AdmLocClustBdg3,AdmLocClustBdg4,AdmLocClustBdg5,AdmLocClustBdg6,AYr,AdmLocBenReachedClustAgg1,AdmLocBenReachedClustAgg2,AdmLocBenReachedClustAgg3,AdmLocBenReachedClustAgg4,AdmLocBenReachedClustAgg5,AdmLocBenReachedClustAgg6
99,CBPF-BGD-26-R-INGO-NSFT-39305,7|||10,76.00|||24.00,493##494##495##496##497##,Chattogram,Cox's Bazar,Teknaf,Nhila,Camp 24,,96##105##107##111|||0##0##0##0,96##105##107##111|||0##0##0##0,96##105##107##111|||0##0##0##0,96##105##107##111|||0##0##0##0,96##105##107##111|||0##0##0##0,,"22.70130795,91.70586117","21.47601129,92.06251686","20.96925109,92.23706772","20.99363632,92.25183002","20.97172400,92.24797900",,15353.74|||0.00,15353.74|||0.00,15353.74|||0.00,15353.74|||0.00,15353.74|||0.00,,2026,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,
99,CBPF-BGD-26-R-INGO-NSFT-39305,7|||10,76.00|||24.00,493##494##495##496##497##,Chattogram,Cox's Bazar,Teknaf,Nhila,Camp 25,,24##26##27##28|||0##0##0##0,24##26##27##28|||0##0##0##0,24##26##27##28|||0##0##0##0,24##26##27##28|||0##0##0##0,24##26##27##28|||0##0##0##0,,"22.70130795,91.70586117","21.47601129,92.06251686","20.96925109,92.23706772","20.99363632,92.25183002","20.98025800,92.24721900",,3797.16|||0.00,3797.16|||0.00,3797.16|||0.00,3797.16|||0.00,3797.16|||0.00,,2026,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,
99,CBPF-BGD-26-R-INGO-NSFT-39305,7|||10,76.00|||24.00,493##494##495##496##497##,Chattogram,Cox's Bazar,Teknaf,Nhila,Camp 26,,120##131##133##139|||0##0##42##41,120##131##133##139|||0##0##42##41,120##131##133##139|||0##0##42##41,120##131##133##139|||0##0##42##41,120##131##133##139|||0##0##42##41,,"22.70130795,91.70586117","21.47601129,92.06251686","20.96925109,92.23706772","20.99363632,92.25183002","20.95620300,92.25171300",,19150.90|||32688.60,19150.90|||32688.60,19150.90|||32688.60,19150.90|||32688.60,19150.90|||32688.60,,2026,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,
99,CBPF-BGD-26-R-INGO-NSFT-39305,7|||10,76.00|||24.00,493##494##495##496##497##,Chattogram,Cox's Bazar,Teknaf,Nhila,Camp 27,,73##79##79##84|||0##0##0##0,73##79##79##84|||0##0##0##0,73##79##79##84|||0##0##0##0,73##79##79##84|||0##0##0##0,73##79##79##84|||0##0##0##0,,"22.70130795,91.70586117","21.47601129,92.06251686","20.96925109,92.23706772","20.99363632,92.25183002","20.93607300,92.26086400",,8419.79|||0.00,8419.79|||0.00,8419.79|||0.00,8419.79|||0.00,8419.79|||0.00,,2026,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,
99,CBPF-BGD-26-R-INGO-NSFT-39305,7|||10,76.00|||24.00,493##494##495##496##497##,Chattogram,Cox's Bazar,Teknaf,Nhila,Nayapara RC,,0##0##0##0|||0##0##48##51,0##0##0##0|||0##0##48##51,0##0##0##0|||0##0##48##51,0##0##0##0|||0##0##48##51,0##0##0##0|||0##0##48##51,,"22.70130795,91.70586117","21.47601129,92.06251686","20.96925109,92.23706772","20.99363632,92.25183002","20.95734100,92.24986900",,0.00|||38996.93,0.00|||38996.93,0.00|||38996.93,0.00|||38996.93,0.00|||38996.93,,2026,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,
99,CBPF-BGD-26-R-INGO-NSFT-39305,7|||10,76.00|||24.00,493##494##495##496##497##,Chattogram,Cox's Bazar,Teknaf,Whykyong,Camp 21,,5163##5629##5716##5965|||0##0##44##47,5163##5629##5716##5965|||0##0##44##47,5163##5629##5716##5965|||0##0##44##47,5163##5629##5716##5965|||0##0##44##47,5163##5629##5716##5965|||0##0##44##47,,"22.70130795,91.70586117","21.47601129,92.06251686","20.96925109,92.23706772","21.09272183,92.18353194","21.13221300,92.15858400",,1090115.44|||35868.84,1090115.44|||35868.84,1090115.44|||35868.84,1090115.44|||35868.84,1090115.44|||35868.84,,2026,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,
99,CBPF-BGD-26-R-INGO-NSFT-39305,7|||10,76.00|||24.00,493##494##495##496##497##,Chattogram,Cox's Bazar,Teknaf,Whykyong,Camp 22,,72##79##80##84|||0##0##28##38,72##79##80##84|||0##0##28##38,72##79##80##84|||0##0##28##38,72##79##80##84|||0##0##28##38,72##79##80##84|||0##0##28##38,,"22.70130795,91.70586117","21.47601129,92.06251686","20.96925109,92.23706772","21.09272183,92.18353194","21.08842900,92.19686700",,11556.58|||26015.33,11556.58|||26015.33,11556.58|||26015.33,11556.58|||26015.33,11556.58|||26015.33,,2026,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,
99,CBPF-BGD-26-R-INGO-NSFT-39305,7|||10,76.00|||24.00,493##494##495##496##497##,Chattogram,Cox's Bazar,Ukhia,Palangkhali,Camp 10,,103##107##107##112|||0##0##44##46,103##107##107##112|||0##0##44##46,103##107##107##112|||0##0##44##46,103##107##107##112|||0##0##44##46,103##107##107##112|||0##0##44##46,,"22.70130795,91.70586117","21.47601129,92.06251686","21.22806281,92.11533652","21.20059110,92.08898828","21.18974300,92.15425900",,15353.74|||35451.76,15353.74|||35451.76,15353.74|||35451.76,15353.74|||35451.76,15353.74|||35451.76,,2026,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,
99,CBPF-BGD-26-R-INGO-NSFT-39305,7|||10,76.00|||24.00,493##494##495##496##497##,Chattogram,Cox's Bazar,Ukhia,Palangkhali,Camp 11,,96##105##107##111|||0##0##44##47,96##105##107##111|||0##0##44##47,96##105##107##111|||0##0##44##47,96##105##107##111|||0##0##44##47,96##105##107##111|||0##0##44##47,,"22.70130795,91.70586117","21.47601129,92.06251686","21.22806281,92.11533652","21.20059110,92.08898828","21.18276000,92.15574900",,15353.74|||35868.84,15353.74|||35868.84,15353.74|||35868.84,15353.74|||35868.84,15353.74|||35868.84,,2026,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,
99,CBPF-BGD-26-R-INGO-NSFT-39305,7|||10,76.00|||24.00,493##494##495##496##497##,Chattogram,Cox's Bazar,Ukhia,Palangkhali,Camp 12,,96##105##107##111|||0##0##44##46,96##105##107##111|||0##0##44##46,96##105##107##111|||0##0##44##46,96##105##107##111|||0##0##44##46,96##105##107##111|||0##0##44##46,,"22.70130795,91.70586117","21.47601129,92.06251686","21.22806281,92.11533652","21.20059110,92.08898828","21.17984800,92.15180700",,15353.74|||35451.76,15353.74|||35451.76,15353.74|||35451.76,15353.74|||35451.76,15353.74|||35451.76,,2026,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,
99,CBPF-BGD-26-R-INGO-NSFT-39305,7|||10,76.00|||24.00,493##494##495##496##497##,Chattogram,Cox's Bazar,Ukhia,Palangkhali,Camp 13,,145##158##160##167|||0##0##49##49,145##158##160##167|||0##0##49##49,145##158##160##167|||0##0##49##49,145##158##160##167|||0##0##49##49,145##158##160##167|||0##0##49##49,,"22.70130795,91.70586117","21.47601129,92.06251686","21.22806281,92.11533652","21.20059110,92.08898828","21.17858400,92.13985600",,22948.06|||38631.99,22948.06|||38631.99,22948.06|||38631.99,22948.06|||38631.99,22948.06|||38631.99,,2026,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,
99,CBPF-BGD-26-R-INGO-NSFT-39305,7|||10,76.00|||24.00,493##494##495##496##497##,Chattogram,Cox's Bazar,Ukhia,Palangkhali,Camp 14,,4717##5143##5222##5450|||0##0##0##0,4717##5143##5222##5450|||0##0##0##0,4717##5143##5222##5450|||0##0##0##0,4717##5143##5222##5450|||0##0##0##0,4717##5143##5222##5450|||0##0##0##0,,"22.70130795,91.70586117","21.47601129,92.06251686","21.22806281,92.11533652","21.20059110,92.08898828","21.16702600,92.14411400",,180447.70|||0.00,180447.70|||0.00,180447.70|||0.00,180447.70|||0.00,180447.70|||0.00,,2026,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,
99,CBPF-BGD-26-R-INGO-NSFT-39305,7|||10,76.00|||24.00,493##494##495##496##497##,Chattogram,Cox's Bazar,Ukhia,Palangkhali,Camp 15,,169##184##187##195|||0##0##49##54,169##184##187##195|||0##0##49##54,169##184##187##195|||0##0##49##54,169##184##187##195|||0##0##49##54,169##184##187##195|||0##0##49##54,,"22.70130795,91.70586117","21.47601129,92.06251686","21.22806281,92.11533652","21.20059110,92.08898828","21.16064000,92.14289600",,26745.22|||40613.12,26745.22|||40613.12,26745.22|||40613.12,26745.22|||40613.12,26745.22|||40613.12,,2026,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,
99,CBPF-BGD-26-R-INGO-NSFT-39305,7|||10,76.00|||24.00,493##494##495##496##497##,Chattogram,Cox's Bazar,Ukhia,Palangkhali,Camp 16,,72##79##80##84|||0##0##0##0,72##79##80##84|||0##0##0##0,72##79##80##84|||0##0##0##0,72##79##80##84|||0##0##0##0,72##79##80##84|||0##0##0##0,,"22.70130795,91.70586117","21.47601129,92.06251686","21.22806281,92.11533652","21.20059110,92.08898828","21.15638100,92.14906900",,11556.58|||0.00,11556.58|||0.00,11556.58|||0.00,11556.58|||0.00,11556.58|||0.00,,2026,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,
99,CBPF-BGD-26-R-INGO-NSFT-39305,7|||10,76.00|||24.00,493##494##495##496##497##,Chattogram,Cox's Bazar,Ukhia,Palangkhali,Camp 17,,72##79##80##84|||0##0##34##43,72##79##80##84|||0##0##34##43,72##79##80##84|||0##0##34##43,72##79##80##84|||0##0##34##43,72##79##80##84|||0##0##34##43,,"22.70130795,91.70586117","21.47601129,92.06251686","21.22806281,92.11533652","21.20059110,92.08898828","21.19751300,92.14285100",,11556.58|||30342.53,11556.58|||30342.53,11556.58|||30342.53,11556.58|||30342.53,11556.58|||30342.53,,2026,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,
99,CBPF-BGD-26-R-INGO-NSFT-39305,7|||10,76.00|||24.00,493##494##495##496##497##,Chattogram,Cox's Bazar,Ukhia,Palangkhali,Camp 18,,96##105##107##111|||0##0##37##61,96##105##107##111|||0##0##37##61,96##105##107##111|||0##0##37##61,96##105##107##111|||0##0##37##61,96##105##107##111|||0##0##37##61,,"22.70130795,91.70586117","21.47601129,92.06251686","21.22806281,92.11533652","21.20059110,92.08898828","21.18897600,92.14759000",,15353.74|||38631.99,15353.74|||38631.99,15353.74|||38631.99,15353.74|||38631.99,15353.74|||38631.99,,2026,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,
99,CBPF-BGD-26-R-INGO-NSFT-39305,7|||10,76.00|||24.00,493##494##495##496##497##,Chattogram,Cox's Bazar,Ukhia,Palangkhali,Camp 19,,72##79##80##84|||0##0##39##41,72##79##80##84|||0##0##39##41,72##79##80##84|||0##0##39##41,72##79##80##84|||0##0##39##41,72##79##80##84|||0##0##39##41,,"22.70130795,91.70586117","21.47601129,92.06251686","21.22806281,92.11533652","21.20059110,92.08898828","21.18328400,92.14238500",,15353.74|||31541.64,15353.74|||31541.64,15353.74|||31541.64,15353.74|||31541.64,15353.74|||31541.64,,2026,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,
99,CBPF-BGD-26-R-INGO-NSFT-39305,7|||10,76.00|||24.00,493##494##495##496##497##,Chattogram,Cox's Bazar,Ukhia,Palangkhali,Camp 1E,,24##26##27##28|||0##0##0##0,24##26##27##28|||0##0##0##0,24##26##27##28|||0##0##0##0,24##26##27##28|||0##0##0##0,24##26##27##28|||0##0##0##0,,"22.70130795,91.70586117","21.47601129,92.06251686","21.22806281,92.11533652","21.20059110,92.08898828","21.21634200,92.15590300",,3797.16|||0.00,3797.16|||0.00,3797.16|||0.00,3797.16|||0.00,3797.16|||0.00,,2026,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,
99,CBPF-BGD-26-R-INGO-NSFT-39305,7|||10,76.00|||24.00,493##494##495##496##497##,Chattogram,Cox's Bazar,Ukhia,Palangkhali,Camp 1W,,120##131##133##139|||0##0##0##0,120##131##133##139|||0##0##0##0,120##131##133##139|||0##0##0##0,120##131##133##139|||0##0##0##0,120##131##133##139|||0##0##0##0,,"22.70130795,91.70586117","21.47601129,92.06251686","21.22806281,92.11533652","21.20059110,92.08898828","21.21342000,92.15234800",,19150.90|||0.00,19150.90|||0.00,19150.90|||0.00,19150.90|||0.00,19150.90|||0.00,,2026,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,
99,CBPF-BGD-26-R-INGO-NSFT-39305,7|||10,76.00|||24.00,493##494##495##496##497##,Chattogram,Cox's Bazar,Ukhia,Palangkhali,Camp 20,,24##26##27##28|||0##0##36##35,24##26##27##28|||0##0##36##35,24##26##27##28|||0##0##36##35,24##26##27##28|||0##0##36##35,24##26##27##28|||0##0##36##35,,"22.70130795,91.70586117","21.47601129,92.06251686","21.22806281,92.11533652","21.20059110,92.08898828","21.19087100,92.14029600",,3797.16|||27996.46,3797.16|||27996.46,3797.16|||27996.46,3797.16|||27996.46,3797.16|||27996.46,,2026,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,
99,CBPF-BGD-26-R-INGO-NSFT-39305,7|||10,76.00|||24.00,493##494##495##496##497##,Chattogram,Cox's Bazar,Ukhia,Palangkhali,Camp 20 Extension,,48##53##53##56|||0##0##0##0,48##53##53##56|||0##0##0##0,48##53##53##56|||0##0##0##0,48##53##53##56|||0##0##0##0,48##53##53##56|||0##0##0##0,,"22.70130795,91.70586117","21.47601129,92.06251686","21.22806281,92.11533652","21.20059110,92.08898828","21.19458500,92.13436500",,7594.32|||0.00,7594.32|||0.00,7594.32|||0.00,7594.32|||0.00,7594.32|||0.00,,2026,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,
99,CBPF-BGD-26-R-INGO-NSFT-39305,7|||10,76.00|||24.00,493##494##495##496##497##,Chattogram,Cox's Bazar,Ukhia,Palangkhali,Camp 2E,,96##105##107##111|||0##0##0##0,96##105##107##111|||0##0##0##0,96##105##107##111|||0##0##0##0,96##105##107##111|||0##0##0##0,96##105##107##111|||0##0##0##0,,"22.70130795,91.70586117","21.47601129,92.06251686","21.22806281,92.11533652","21.20059110,92.08898828","21.20780800,92.16433600",,15353.74|||0.00,15353.74|||0.00,15353.74|||0.00,15353.74|||0.00,15353.74|||0.00,,2026,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,
99,CBPF-BGD-26-R-INGO-NSFT-39305,7|||10,76.00|||24.00,493##494##495##496##497##,Chattogram,Cox's Bazar,Ukhia,Palangkhali,Camp 2W,,72##79##80##84|||0##0##0##0,72##79##80##84|||0##0##0##0,72##79##80##84|||0##0##0##0,72##79##80##84|||0##0##0##0,72##79##80##84|||0##0##0##0,,"22.70130795,91.70586117","21.47601129,92.06251686","21.22806281,92.11533652","21.20059110,92.08898828","21.20891700,92.15819800",,11556.58|||0.00,11556.58|||0.00,11556.58|||0.00,11556.58|||0.00,11556.58|||0.00,,2026,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,
99,CBPF-BGD-26-R-INGO-NSFT-39305,7|||10,76.00|||24.00,493##494##495##496##497##,Chattogram,Cox's Bazar,Ukhia,Palangkhali,Camp 3,,96##105##107##111|||0##0##0##0,96##105##107##111|||0##0##0##0,96##105##107##111|||0##0##0##0,96##105##107##111|||0##0##0##0,96##105##107##111|||0##0##0##0,,"22.70130795,91.70586117","21.47601129,92.06251686","21.22806281,92.11533652","21.20059110,92.08898828","21.20916600,92.14916400",,15353.74|||0.00,15353.74|||0.00,15353.74|||0.00,15353.74|||0.00,15353.74|||0.00,,2026,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,
99,CBPF-BGD-26-R-INGO-NSFT-39305,7|||10,76.00|||24.00,493##494##495##496##497##,Chattogram,Cox's Bazar,Ukhia,Palangkhali,Camp 4,,120##131##133##139|||0##0##50##47,120##131##133##139|||0##0##50##47,120##131##133##139|||0##0##50##47,120##131##133##139|||0##0##50##47,120##131##133##139|||0##0##50##47,,"22.70130795,91.70586117","21.47601129,92.06251686","21.22806281,92.11533652","21.20059110,92.08898828","21.20824900,92.14288500",,19150.90|||38214.91,19150.90|||38214.91,19150.90|||38214.91,19150.90|||38214.91,19150.90|||38214.91,,2026,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,
99,CBPF-BGD-26-R-INGO-NSFT-39305,7|||10,76.00|||24.00,493##494##495##496##497##,Chattogram,Cox's Bazar,Ukhia,Palangkhali,Camp 5,,72##79##80##84|||0##0##0##0,72##79##80##84|||0##0##0##0,72##79##80##84|||0##0##0##0,72##79##80##84|||0##0##0##0,72##79##80##84|||0##0##0##0,,"22.70130795,91.70586117","21.47601129,92.06251686","21.22806281,92.11533652","21.20059110,92.08898828","21.20220000,92.15081400",,11556.58|||0.00,11556.58|||0.00,11556.58|||0.00,11556.58|||0.00,11556.58|||0.00,,2026,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,
99,CBPF-BGD-26-R-INGO-NSFT-39305,7|||10,76.00|||24.00,493##494##495##496##497##,Chattogram,Cox's Bazar,Ukhia,Palangkhali,Camp 7,,120##131##133##139|||0##0##0##0,120##131##133##139|||0##0##0##0,120##131##133##139|||0##0##0##0,120##131##133##139|||0##0##0##0,120##131##133##139|||0##0##0##0,,"22.70130795,91.70586117","21.47601129,92.06251686","21.22806281,92.11533652","21.20059110,92.08898828","21.20312200,92.16529700",,19150.90|||0.00,19150.90|||0.00,19150.90|||0.00,19150.90|||0.00,19150.90|||0.00,,2026,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,
99,CBPF-BGD-26-R-INGO-NSFT-39305,7|||10,76.00|||24.00,493##494##495##496##497##,Chattogram,Cox's Bazar,Ukhia,Palangkhali,Camp 8E,,96##105##107##111|||0##0##0##0,96##105##107##111|||0##0##0##0,96##105##107##111|||0##0##0##0,96##105##107##111|||0##0##0##0,96##105##107##111|||0##0##0##0,,"22.70130795,91.70586117","21.47601129,92.06251686","21.22806281,92.11533652","21.20059110,92.08898828","21.19555800,92.16496600",,15353.74|||0.00,15353.74|||0.00,15353.74|||0.00,15353.74|||0.00,15353.74|||0.00,,2026,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,
99,CBPF-BGD-26-R-INGO-NSFT-39305,7|||10,76.00|||24.00,493##494##495##496##497##,Chattogram,Cox's Bazar,Ukhia,Palangkhali,Camp 8W,,96##105##107##111|||0##0##0##0,96##105##107##111|||0##0##0##0,96##105##107##111|||0##0##0##0,96##105##107##111|||0##0##0##0,96##105##107##111|||0##0##0##0,,"22.70130795,91.70586117","21.47601129,92.06251686","21.22806281,92.11533652","21.20059110,92.08898828","21.19679000,92.15408400",,15353.74|||0.00,15353.74|||0.00,15353.74|||0.00,15353.74|||0.00,15353.74|||0.00,,2026,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,
99,CBPF-BGD-26-R-INGO-NSFT-39305,7|||10,76.00|||24.00,493##494##495##496##497##,Chattogram,Cox's Bazar,Ukhia,Palangkhali,Camp 9,,120##131##133##139|||0##0##0##0,120##131##133##139|||0##0##0##0,120##131##133##139|||0##0##0##0,120##131##133##139|||0##0##0##0,120##131##133##139|||0##0##0##0,,"22.70130795,91.70586117","21.47601129,92.06251686","21.22806281,92.11533652","21.20059110,92.08898828","21.18999100,92.16031300",,15353.74|||0.00,15353.74|||0.00,15353.74|||0.00,15353.74|||0.00,15353.74|||0.00,,2026,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,
99,CBPF-BGD-26-R-INGO-NSFT-39305,7|||10,76.00|||24.00,493##494##495##496##497##,Chattogram,Cox's Bazar,Ukhia,Rajapalang,Kutupalong RC,,0##0##0##0|||0##0##42##41,0##0##0##0|||0##0##42##41,0##0##0##0|||0##0##42##41,0##0##0##0|||0##0##42##41,0##0##0##0|||0##0##42##41,,"22.70130795,91.70586117","21.47601129,92.06251686","21.22806281,92.11533652","21.24706967,92.14480768","21.21201100,92.16402100",,0.00|||35034.68,0.00|||35034.68,0.00|||35034.68,0.00|||35034.68,0.00|||35034.68,,2026,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,
99,CBPF-BGD-26-R-INGO-NSFT-39307,9,100.00,493##494##495##496##,Chattogram,Cox's Bazar,Teknaf,Nhila,,,0##5753##7581##7285,0##5753##7581##7285,0##5753##7581##7285,0##5753##7581##7285,,,"22.70130795,91.70586117","21.47601129,92.06251686","20.96925109,92.23706772","20.99363632,92.25183002",,,270000.01,270000.01,270000.01,270000.01,,,2026,0##0##0##0,0##0##0##0,0##0##0##0,0##0##0##0,,
99,CBPF-BGD-26-R-INGO-NSFT-39307,9,100.00,493##494##495##496##,Chattogram,Cox's Bazar,Teknaf,Whykyong,,,0##1067##1407##1351,0##1067##1407##1351,0##1067##1407##1351,0##1067##1407##1351,,,"22.70130795,91.70586117","21.47601129,92.06251686","20.96925109,92.23706772","21.09272183,92.18353194",,,66000.00,66000.00,66000.00,66000.00,,,2026,0##0##0##0,0##0##0##0,0##0##0##0,0##0##0##0,,
99,CBPF-BGD-26-R-INGO-NSFT-39307,9,100.00,493##494##495##496##,Chattogram,Cox's Bazar,Ukhia,Rajapalang,,,0##6540##8622##8284,0##6540##8622##8284,0##6540##8622##8284,0##6540##8622##8284,,,"22.70130795,91.70586117","21.47601129,92.06251686","21.22806281,92.11533652","21.24706967,92.14480768",,,264000.01,264000.01,264000.01,264000.01,,,2026,0##0##0##0,0##0##0##0,0##0##0##0,0##0##0##0,,
99,CBPF-BGD-26-R-INGO-NSFT-39313,11,100.00,493##494##495##496##497##,Chattogram,Cox's Bazar,Ukhia,Palangkhali,Camp 13,,6238##7030##7014##6797,6238##7030##7014##6797,6238##7030##7014##6797,6238##7030##7014##6797,6238##7030##7014##6797,,"22.70130795,91.70586117","21.47601129,92.06251686","21.22806281,92.11533652","21.20059110,92.08898828","21.17858400,92.13985600",,300000.00,300000.00,300000.00,300000.00,300000.00,,2026,0##0##0##0,0##0##0##0,0##0##0##0,0##0##0##0,0##0##0##0,
99,CBPF-BGD-26-R-INGO-NSFT-39313,11,100.00,493##494##495##496##497##,Chattogram,Cox's Bazar,Ukhia,Palangkhali,Camp 19,,6281##7062##7320##6952,6281##7062##7320##6952,6281##7062##7320##6952,6281##7062##7320##6952,6281##7062##7320##6952,,"22.70130795,91.70586117","21.47601129,92.06251686","21.22806281,92.11533652","21.20059110,92.08898828","21.18328400,92.14238500",,300000.00,300000.00,300000.00,300000.00,300000.00,,2026,0##0##0##0,0##0##0##0,0##0##0##0,0##0##0##0,0##0##0##0,
99,CBPF-BGD-26-R-INGO-NSFT-39315,4|||11,58.00|||42.00,493##494##495##496##,Chattogram,Noakhali,Hatiya,Char Iswar,,,6343##7220##8353##8084|||2746##2561##2675##2854,6343##7220##8353##8084|||2746##2561##2675##2854,6343##7220##8353##8084|||2746##2561##2675##2854,6343##7220##8353##8084|||2746##2561##2675##2854,,,"22.70130795,91.70586117","22.65806243,91.12949864","22.34816219,91.09140469","22.37533520,91.15405780",,,453139.50|||158350.50,453139.50|||158350.50,453139.50|||158350.50,453139.50|||158350.50,,,2026,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,,
